# GO term -> ChEBI (logical-definition cross-products, go-plus.json)
GO:0046836	CHEBI:33563
GO:0046848	CHEBI:52255
GO:0046854	CHEBI:28765
GO:0046864	CHEBI:24913
GO:0046865	CHEBI:26873
GO:0046866	CHEBI:26935
GO:0046867	CHEBI:23044
GO:0046870	CHEBI:48775
GO:0046871	CHEBI:28037
GO:0046872	CHEBI:25213
GO:0046873	CHEBI:25213
GO:0046874	CHEBI:29959
GO:0046876	CHEBI:28537
GO:0046898	CHEBI:27641
GO:0046900	CHEBI:28624
GO:0046901	CHEBI:28624
GO:0046904	CHEBI:30623
GO:0046906	CHEBI:26932
GO:0046914	CHEBI:33515
GO:0046915	CHEBI:33515
GO:0046937	CHEBI:131728
GO:0046938	CHEBI:131728
GO:0046942	CHEBI:29067
GO:0046943	CHEBI:29067
GO:0046949	CHEBI:77636
GO:0046951	CHEBI:73693
GO:0046952	CHEBI:73693
GO:0046963	CHEBI:58339
GO:0046964	CHEBI:58339
GO:0048028	CHEBI:24174
GO:0048029	CHEBI:35381
GO:0048030	CHEBI:36233
GO:0048031	CHEBI:27150
GO:0048032	CHEBI:24175
GO:0048034	CHEBI:24480
GO:0048035	CHEBI:24480
GO:0048038	CHEBI:132124
GO:0048039	CHEBI:16389
GO:0048107	CHEBI:64599
GO:0048242	CHEBI:71406
GO:0048243	CHEBI:72587
GO:0048250	CHEBI:24875
GO:0048252	CHEBI:18262
GO:0048473	CHEBI:57932
GO:0048502	CHEBI:26948
GO:0048543	CHEBI:82632
GO:0048545	CHEBI:26764
GO:0048878	CHEBI:24431
GO:0050427	CHEBI:58339
GO:0050428	CHEBI:58339
GO:0050432	CHEBI:33567
GO:0050435	CHEBI:64645
GO:0050482	CHEBI:32395
GO:0050542	CHEBI:62937
GO:0050543	CHEBI:62920
GO:0050544	CHEBI:32395
GO:0050646	CHEBI:65342
GO:0050647	CHEBI:65341
GO:0050648	CHEBI:57450
GO:0050650	CHEBI:26349
GO:0050651	CHEBI:64602
GO:0050654	CHEBI:26349
GO:0050655	CHEBI:64602
GO:0050656	CHEBI:58339
GO:0050657	CHEBI:33696
GO:0050658	CHEBI:33697
GO:0050660	CHEBI:24040
GO:0050661	CHEBI:25523
GO:0050665	CHEBI:16240
GO:0050667	CHEBI:58065
GO:0050696	CHEBI:16602
GO:0050761	CHEBI:23643
GO:0050762	CHEBI:23643
GO:0050763	CHEBI:23643
GO:0050784	CHEBI:60056
GO:0050787	CHEBI:16793
GO:0050799	CHEBI:60056
GO:0050801	CHEBI:24867
GO:0050809	CHEBI:49575
GO:0050814	CHEBI:60831
GO:0050825	CHEBI:15377
GO:0050833	CHEBI:15361
GO:0050843	CHEBI:59789
GO:0050845	CHEBI:64626
GO:0050891	CHEBI:15377
GO:0050897	CHEBI:48828
GO:0050898	CHEBI:18379
GO:0050899	CHEBI:18379
GO:0050992	CHEBI:57623
GO:0050993	CHEBI:57623
GO:0050997	CHEBI:26469
GO:0051027	CHEBI:16991
GO:0051028	CHEBI:33699
GO:0051029	CHEBI:18111
GO:0051031	CHEBI:17843
GO:0051032	CHEBI:33696
GO:0051033	CHEBI:33697
GO:0051034	CHEBI:17843
GO:0051035	CHEBI:16991
GO:0051066	CHEBI:38797
GO:0051067	CHEBI:30156
GO:0051068	CHEBI:17694
GO:0051069	CHEBI:27680
GO:0051070	CHEBI:27680
GO:0051122	CHEBI:62938
GO:0051139	CHEBI:15378;CHEBI:25213
GO:0051144	CHEBI:16997
GO:0051156	CHEBI:58247
GO:0051157	CHEBI:22605
GO:0051158	CHEBI:18403
GO:0051159	CHEBI:18333
GO:0051160	CHEBI:17151
GO:0051164	CHEBI:17151
GO:0051167	CHEBI:57737
GO:0051209	CHEBI:29108
GO:0051212	CHEBI:35172
GO:0051273	CHEBI:28793
GO:0051274	CHEBI:28793
GO:0051275	CHEBI:28793
GO:0051287	CHEBI:13389
GO:0051378	CHEBI:350546
GO:0051379	CHEBI:71406
GO:0051380	CHEBI:72587
GO:0051381	CHEBI:58432
GO:0051384	CHEBI:24261
GO:0051385	CHEBI:25354
GO:0051407	CHEBI:43474;CHEBI:57642
GO:0051408	CHEBI:43474;CHEBI:58027
GO:0051410	CHEBI:51143
GO:0051412	CHEBI:16827
GO:0051413	CHEBI:16962
GO:0051414	CHEBI:17650
GO:0051424	CHEBI:65311
GO:0051458	CHEBI:3892
GO:0051470	CHEBI:58515
GO:0051472	CHEBI:24287
GO:0051473	CHEBI:24287
GO:0051474	CHEBI:24287
GO:0051475	CHEBI:24287
GO:0051476	CHEBI:57541
GO:0051477	CHEBI:57541
GO:0051478	CHEBI:57541
GO:0051479	CHEBI:57541
GO:0051502	CHEBI:60952
GO:0051503	CHEBI:61293
GO:0051536	CHEBI:30408
GO:0051537	CHEBI:49601
GO:0051538	CHEBI:64606
GO:0051539	CHEBI:64607
GO:0051540	CHEBI:33731
GO:0051541	CHEBI:4767
GO:0051551	CHEBI:47964
GO:0051552	CHEBI:24043
GO:0051553	CHEBI:24043
GO:0051554	CHEBI:5078
GO:0051555	CHEBI:5078
GO:0051559	CHEBI:61197
GO:0051583	CHEBI:59905
GO:0051591	CHEBI:58165
GO:0051592	CHEBI:29108
GO:0051593	CHEBI:62501
GO:0051595	CHEBI:17158
GO:0051596	CHEBI:17158
GO:0051597	CHEBI:49747
GO:0051608	CHEBI:58432
GO:0051610	CHEBI:350546
GO:0051615	CHEBI:58432
GO:0051620	CHEBI:72587
GO:0051625	CHEBI:33568
GO:0051630	CHEBI:15355
GO:0051676	CHEBI:27941
GO:0051677	CHEBI:27941
GO:0051678	CHEBI:27941
GO:0051680	CHEBI:28191
GO:0051681	CHEBI:28191
GO:0051682	CHEBI:27680
GO:0051724	CHEBI:13389
GO:0051738	CHEBI:27325
GO:0051740	CHEBI:18153
GO:0051761	CHEBI:35189
GO:0051762	CHEBI:35189
GO:0051763	CHEBI:35189
GO:0051790	CHEBI:58951
GO:0051791	CHEBI:59558
GO:0051792	CHEBI:59558
GO:0051793	CHEBI:59558
GO:0051861	CHEBI:33563
GO:0051870	CHEBI:50681
GO:0051871	CHEBI:57451
GO:0051872	CHEBI:57756
GO:0051874	CHEBI:57939
GO:0051933	CHEBI:35238
GO:0051935	CHEBI:29985
GO:0051936	CHEBI:59888
GO:0051938	CHEBI:29985
GO:0051939	CHEBI:59888
GO:0051958	CHEBI:50681
GO:0051977	CHEBI:16961
GO:0051978	CHEBI:16961;CHEBI:29101
GO:0051999	CHEBI:64997
GO:0052573	CHEBI:58439
GO:0052574	CHEBI:58439
GO:0052645	CHEBI:59907
GO:0052646	CHEBI:22297
GO:0052651	CHEBI:17408
GO:0052652	CHEBI:36982
GO:0052699	CHEBI:134344
GO:0052700	CHEBI:134344
GO:0052702	CHEBI:24599
GO:0052703	CHEBI:24599
GO:0052777	CHEBI:28681
GO:0052778	CHEBI:28681
GO:0052781	CHEBI:50674
GO:0052784	CHEBI:64622
GO:0052800	CHEBI:64973
GO:0052803	CHEBI:24780
GO:0052805	CHEBI:24780
GO:0052837	CHEBI:43732
GO:0052838	CHEBI:43732
GO:0055053	CHEBI:15378;CHEBI:37684
GO:0055054	CHEBI:15378;CHEBI:28757
GO:0055056	CHEBI:4167
GO:0055062	CHEBI:43474
GO:0055063	CHEBI:16189
GO:0055064	CHEBI:17996
GO:0055070	CHEBI:23378
GO:0055071	CHEBI:29035
GO:0055074	CHEBI:29108
GO:0055075	CHEBI:29103
GO:0055078	CHEBI:29101
GO:0055080	CHEBI:23906
GO:0055081	CHEBI:23905
GO:0055082	CHEBI:24431
GO:0055088	CHEBI:18059
GO:0055089	CHEBI:28868
GO:0055090	CHEBI:47778
GO:0055091	CHEBI:16247
GO:0055092	CHEBI:15889
GO:0055094	CHEBI:6495
GO:0055129	CHEBI:60039
GO:0055130	CHEBI:57416
GO:0060096	CHEBI:350546
GO:0060309	CHEBI:4767
GO:0060359	CHEBI:28938
GO:0060586	CHEBI:24875
GO:0060752	CHEBI:26124
GO:0061370	CHEBI:17347
GO:0061431	CHEBI:64558
GO:0061454	CHEBI:29108
GO:0061459	CHEBI:32682
GO:0061507	CHEBI:143093
GO:0061513	CHEBI:43474;CHEBI:58247
GO:0061526	CHEBI:15355
GO:0061527	CHEBI:59905
GO:0061528	CHEBI:35391
GO:0061529	CHEBI:33568
GO:0061530	CHEBI:35391
GO:0061531	CHEBI:32877
GO:0061532	CHEBI:32877
GO:0061533	CHEBI:72587
GO:0061534	CHEBI:59888
GO:0061535	CHEBI:29985
GO:0061536	CHEBI:57305
GO:0061537	CHEBI:57305
GO:0061538	CHEBI:57595
GO:0061539	CHEBI:58025
GO:0061540	CHEBI:58025
GO:0061545	CHEBI:327995
GO:0061546	CHEBI:327995
GO:0061611	CHEBI:57579;CHEBI:37684
GO:0061616	CHEBI:28757
GO:0061619	CHEBI:37684
GO:0061620	CHEBI:58225
GO:0061621	CHEBI:57945;CHEBI:4167
GO:0061623	CHEBI:28260
GO:0061633	CHEBI:4167
GO:0061687	CHEBI:24835
GO:0061691	CHEBI:16240
GO:0061692	CHEBI:16240
GO:0061704	CHEBI:17992
GO:0061725	CHEBI:18059
GO:0061768	CHEBI:18420;CHEBI:29101
GO:0061797	CHEBI:17996
GO:0061818	CHEBI:17843
GO:0061856	CHEBI:29108
GO:0061862	CHEBI:134269
GO:0061891	CHEBI:29108
GO:0061959	CHEBI:16347
GO:0062032	CHEBI:64977
GO:0062034	CHEBI:61185
GO:0062054	CHEBI:17051
GO:0062057	CHEBI:29806;CHEBI:29991
GO:0062111	CHEBI:29105
GO:0062112	CHEBI:143129
GO:0062124	CHEBI:16724
GO:0062126	CHEBI:143129
GO:0062127	CHEBI:143129
GO:0062142	CHEBI:144729
GO:0062143	CHEBI:143285
GO:0062156	CHEBI:29103;CHEBI:30616
GO:0062158	CHEBI:15378;CHEBI:17996
GO:0062171	CHEBI:28838
GO:0062172	CHEBI:28838
GO:0062173	CHEBI:50169
GO:0062174	CHEBI:50169
GO:0062175	CHEBI:50169
GO:0062191	CHEBI:145656
GO:0062232	CHEBI:26347
GO:0062233	CHEBI:142058
GO:0062234	CHEBI:52450
GO:0070025	CHEBI:17245
GO:0070026	CHEBI:16480
GO:0070027	CHEBI:17245
GO:0070061	CHEBI:28757
GO:0070089	CHEBI:29103;CHEBI:17996
GO:0070091	CHEBI:5391
GO:0070095	CHEBI:57579
GO:0070135	CHEBI:59573
GO:0070136	CHEBI:59573
GO:0070179	CHEBI:35247
GO:0070253	CHEBI:64628
GO:0070273	CHEBI:58178
GO:0070276	CHEBI:24473
GO:0070279	CHEBI:27306
GO:0070280	CHEBI:17310
GO:0070281	CHEBI:57761
GO:0070282	CHEBI:16709
GO:0070291	CHEBI:52640
GO:0070292	CHEBI:62537
GO:0070300	CHEBI:57739
GO:0070301	CHEBI:16240
GO:0070305	CHEBI:57746
GO:0070328	CHEBI:17855
GO:0070335	CHEBI:35391
GO:0070391	CHEBI:28640
GO:0070393	CHEBI:30049
GO:0070395	CHEBI:28640
GO:0070396	CHEBI:28640
GO:0070401	CHEBI:58349
GO:0070402	CHEBI:57783
GO:0070403	CHEBI:57540
GO:0070404	CHEBI:57945
GO:0070405	CHEBI:28938
GO:0070406	CHEBI:58359
GO:0070408	CHEBI:58228
GO:0070409	CHEBI:58228
GO:0070485	CHEBI:58277
GO:0070492	CHEBI:50699
GO:0070501	CHEBI:143623
GO:0070525	CHEBI:86026
GO:0070538	CHEBI:30823
GO:0070539	CHEBI:30245
GO:0070540	CHEBI:25629
GO:0070541	CHEBI:63526
GO:0070542	CHEBI:28868
GO:0070543	CHEBI:30245
GO:0070553	CHEBI:32544
GO:0070574	CHEBI:48775
GO:0070580	CHEBI:61265
GO:0070588	CHEBI:29108
GO:0070595	CHEBI:28100
GO:0070596	CHEBI:28100
GO:0070614	CHEBI:46502
GO:0070629	CHEBI:15444
GO:0070630	CHEBI:15444
GO:0070634	CHEBI:28938
GO:0070637	CHEBI:47896
GO:0070638	CHEBI:47896
GO:0070640	CHEBI:28940
GO:0070679	CHEBI:203600
GO:0070723	CHEBI:16113
GO:0070728	CHEBI:57427
GO:0070729	CHEBI:23447
GO:0070730	CHEBI:58165
GO:0070731	CHEBI:57746
GO:0070777	CHEBI:29990
GO:0070778	CHEBI:29991
GO:0070779	CHEBI:29990
GO:0070781	CHEBI:57586
GO:0070811	CHEBI:58083
GO:0070813	CHEBI:29919
GO:0070814	CHEBI:29919
GO:0070835	CHEBI:61310
GO:0070837	CHEBI:58070
GO:0070891	CHEBI:28640
GO:0070892	CHEBI:28640
GO:0070905	CHEBI:35243
GO:0070906	CHEBI:35391;CHEBI:66916
GO:0070907	CHEBI:57595;CHEBI:58432
GO:0070908	CHEBI:327995;CHEBI:58315
GO:0070909	CHEBI:14321;CHEBI:59888
GO:0070915	CHEBI:52288
GO:0070967	CHEBI:57922
GO:0070968	CHEBI:58442
GO:0070980	CHEBI:17097
GO:0070981	CHEBI:58048
GO:0071077	CHEBI:37240
GO:0071106	CHEBI:37240
GO:0071213	CHEBI:58360
GO:0071215	CHEBI:62432
GO:0071222	CHEBI:16412
GO:0071223	CHEBI:28640
GO:0071224	CHEBI:8005
GO:0071225	CHEBI:194491
GO:0071230	CHEBI:35238
GO:0071231	CHEBI:62501
GO:0071232	CHEBI:27570
GO:0071233	CHEBI:57427
GO:0071234	CHEBI:28044
GO:0071235	CHEBI:26271
GO:0071237	CHEBI:48081
GO:0071238	CHEBI:48080
GO:0071239	CHEBI:58007
GO:0071242	CHEBI:28938
GO:0071243	CHEBI:22632
GO:0071244	CHEBI:16526
GO:0071245	CHEBI:17245
GO:0071246	CHEBI:49709
GO:0071247	CHEBI:35404
GO:0071248	CHEBI:25213
GO:0071249	CHEBI:17632
GO:0071250	CHEBI:16301
GO:0071251	CHEBI:30563
GO:0071252	CHEBI:18422
GO:0071265	CHEBI:57844
GO:0071267	CHEBI:57844
GO:0071269	CHEBI:58199
GO:0071271	CHEBI:28885
GO:0071272	CHEBI:58097
GO:0071273	CHEBI:58097
GO:0071274	CHEBI:24921
GO:0071275	CHEBI:60272
GO:0071276	CHEBI:48775
GO:0071277	CHEBI:29108
GO:0071280	CHEBI:23378
GO:0071281	CHEBI:24875
GO:0071284	CHEBI:49807
GO:0071285	CHEBI:49713
GO:0071286	CHEBI:18420
GO:0071287	CHEBI:29035
GO:0071288	CHEBI:16793
GO:0071289	CHEBI:25516
GO:0071290	CHEBI:63526
GO:0071291	CHEBI:60250
GO:0071292	CHEBI:49468
GO:0071293	CHEBI:30477
GO:0071294	CHEBI:29105
GO:0071296	CHEBI:57586
GO:0071297	CHEBI:30411
GO:0071298	CHEBI:38290
GO:0071299	CHEBI:12777
GO:0071300	CHEBI:15036
GO:0071301	CHEBI:18385
GO:0071302	CHEBI:57986
GO:0071304	CHEBI:27306
GO:0071305	CHEBI:27300
GO:0071306	CHEBI:33234
GO:0071307	CHEBI:28384
GO:0071308	CHEBI:16374
GO:0071309	CHEBI:18067
GO:0071311	CHEBI:30089
GO:0071312	CHEBI:22315
GO:0071313	CHEBI:27732
GO:0071314	CHEBI:60056
GO:0071315	CHEBI:58097
GO:0071316	CHEBI:18723
GO:0071317	CHEBI:24921
GO:0071318	CHEBI:30616
GO:0071319	CHEBI:16150
GO:0071320	CHEBI:58165
GO:0071321	CHEBI:57746
GO:0071322	CHEBI:16646
GO:0071323	CHEBI:17029
GO:0071324	CHEBI:36233
GO:0071325	CHEBI:29864
GO:0071326	CHEBI:35381
GO:0071327	CHEBI:27082
GO:0071328	CHEBI:17306
GO:0071329	CHEBI:17992
GO:0071331	CHEBI:18133
GO:0071332	CHEBI:28757
GO:0071333	CHEBI:4167
GO:0071334	CHEBI:26546
GO:0071344	CHEBI:33019
GO:0071359	CHEBI:67208
GO:0071361	CHEBI:16236
GO:0071362	CHEBI:25698
GO:0071367	CHEBI:22921
GO:0071369	CHEBI:18153
GO:0071370	CHEBI:24250
GO:0071375	CHEBI:25905
GO:0071376	CHEBI:65311
GO:0071377	CHEBI:5391
GO:0071379	CHEBI:26333
GO:0071383	CHEBI:26764
GO:0071384	CHEBI:36699
GO:0071385	CHEBI:24261
GO:0071386	CHEBI:16827
GO:0071387	CHEBI:17650
GO:0071388	CHEBI:16962
GO:0071389	CHEBI:25354
GO:0071390	CHEBI:16688
GO:0071392	CHEBI:23965
GO:0071393	CHEBI:17026
GO:0071394	CHEBI:17347
GO:0071395	CHEBI:58431
GO:0071396	CHEBI:18059
GO:0071397	CHEBI:16113
GO:0071398	CHEBI:28868
GO:0071399	CHEBI:30245
GO:0071400	CHEBI:30823
GO:0071401	CHEBI:17855
GO:0071404	CHEBI:39026
GO:0071405	CHEBI:17790
GO:0071408	CHEBI:23453
GO:0071409	CHEBI:27641
GO:0071411	CHEBI:5118
GO:0071412	CHEBI:74224
GO:0071413	CHEBI:38755
GO:0071414	CHEBI:50681
GO:0071416	CHEBI:35615
GO:0071418	CHEBI:32952
GO:0071419	CHEBI:2679
GO:0071420	CHEBI:58432
GO:0071421	CHEBI:29035
GO:0071422	CHEBI:30031
GO:0071423	CHEBI:15595
GO:0071434	CHEBI:48433
GO:0071446	CHEBI:30762
GO:0071447	CHEBI:35923
GO:0071448	CHEBI:61050
GO:0071449	CHEBI:61051
GO:0071450	CHEBI:61073
GO:0071451	CHEBI:18421
GO:0071457	CHEBI:25812
GO:0071462	CHEBI:15377
GO:0071503	CHEBI:28304
GO:0071504	CHEBI:28304
GO:0071505	CHEBI:62932
GO:0071506	CHEBI:62932
GO:0071524	CHEBI:58499
GO:0071543	CHEBI:64604
GO:0071544	CHEBI:64604
GO:0071545	CHEBI:24846
GO:0071548	CHEBI:41879
GO:0071549	CHEBI:41879
GO:0071553	CHEBI:26441
GO:0071576	CHEBI:52447
GO:0071577	CHEBI:29105
GO:0071578	CHEBI:29105
GO:0071585	CHEBI:48775
GO:0071589	CHEBI:47896
GO:0071590	CHEBI:15927
GO:0071592	CHEBI:58527
GO:0071602	CHEBI:64124
GO:0071616	CHEBI:58342
GO:0071680	CHEBI:24814
GO:0071681	CHEBI:24814
GO:0071705	CHEBI:51143
GO:0071714	CHEBI:23899
GO:0071715	CHEBI:62937
GO:0071716	CHEBI:62942
GO:0071717	CHEBI:62945
GO:0071722	CHEBI:22632
GO:0071723	CHEBI:46895
GO:0071731	CHEBI:16480
GO:0071732	CHEBI:16480
GO:0071768	CHEBI:25437
GO:0071793	CHEBI:64876
GO:0071798	CHEBI:26337
GO:0071805	CHEBI:29103
GO:0071806	CHEBI:36080
GO:0071867	CHEBI:63534
GO:0071868	CHEBI:63534
GO:0071869	CHEBI:33567
GO:0071870	CHEBI:33567
GO:0071871	CHEBI:33568
GO:0071872	CHEBI:33568
GO:0071873	CHEBI:72587
GO:0071874	CHEBI:72587
GO:0071886	CHEBI:64629
GO:0071890	CHEBI:17544
GO:0071897	CHEBI:16991
GO:0071913	CHEBI:16947
GO:0071916	CHEBI:46761
GO:0071917	CHEBI:35142
GO:0071918	CHEBI:16199
GO:0071934	CHEBI:26948
GO:0071938	CHEBI:12777
GO:0071939	CHEBI:12777
GO:0071949	CHEBI:57692
GO:0071950	CHEBI:58307
GO:0071988	CHEBI:36080
GO:0071989	CHEBI:36080
GO:0071993	CHEBI:131728
GO:0071994	CHEBI:131728
GO:0071995	CHEBI:131728
GO:0071996	CHEBI:57925
GO:0072328	CHEBI:32878
GO:0072329	CHEBI:35757
GO:0072330	CHEBI:35757
GO:0072334	CHEBI:58439
GO:0072337	CHEBI:83821
GO:0072338	CHEBI:24995
GO:0072339	CHEBI:24995
GO:0072340	CHEBI:24995
GO:0072341	CHEBI:83821
GO:0072348	CHEBI:26835
GO:0072349	CHEBI:83821
GO:0072350	CHEBI:35753
GO:0072351	CHEBI:35753
GO:0072352	CHEBI:35753
GO:0072387	CHEBI:24040
GO:0072388	CHEBI:24040
GO:0072389	CHEBI:24040
GO:0072488	CHEBI:28938
GO:0072489	CHEBI:59338
GO:0072491	CHEBI:27024
GO:0072521	CHEBI:26401
GO:0072522	CHEBI:26401
GO:0072523	CHEBI:26401
GO:0072524	CHEBI:26421
GO:0072525	CHEBI:26421
GO:0072526	CHEBI:26421
GO:0072527	CHEBI:39447
GO:0072528	CHEBI:39447
GO:0072529	CHEBI:39447
GO:0072530	CHEBI:26401
GO:0072531	CHEBI:39447
GO:0072544	CHEBI:57504
GO:0072545	CHEBI:58315
GO:0072570	CHEBI:57931
GO:0072572	CHEBI:61151
GO:0072573	CHEBI:16412
GO:0072592	CHEBI:15379
GO:0072593	CHEBI:26523
GO:0072670	CHEBI:74418
GO:0072700	CHEBI:85543
GO:0072701	CHEBI:85543
GO:0072702	CHEBI:25255
GO:0072703	CHEBI:25255
GO:0072704	CHEBI:41218
GO:0072705	CHEBI:41218
GO:0072706	CHEBI:23872
GO:0072707	CHEBI:23872
GO:0072708	CHEBI:30911
GO:0072709	CHEBI:30911
GO:0072710	CHEBI:44423
GO:0072711	CHEBI:44423
GO:0072712	CHEBI:45979
GO:0072713	CHEBI:45979
GO:0072714	CHEBI:18212
GO:0072715	CHEBI:18212
GO:0072716	CHEBI:27666
GO:0072717	CHEBI:27666
GO:0072718	CHEBI:27899
GO:0072719	CHEBI:27899
GO:0072720	CHEBI:18320
GO:0072721	CHEBI:18320
GO:0072722	CHEBI:40036
GO:0072723	CHEBI:40036
GO:0072724	CHEBI:16907
GO:0072725	CHEBI:16907
GO:0072728	CHEBI:77181
GO:0072729	CHEBI:77181
GO:0072730	CHEBI:569624
GO:0072731	CHEBI:569624
GO:0072733	CHEBI:57491
GO:0072734	CHEBI:57491
GO:0072735	CHEBI:64090
GO:0072736	CHEBI:64090
GO:0072737	CHEBI:48958
GO:0072738	CHEBI:48958
GO:0072743	CHEBI:48923
GO:0072744	CHEBI:9688
GO:0072745	CHEBI:2762
GO:0072746	CHEBI:77932
GO:0072747	CHEBI:17698
GO:0072748	CHEBI:61049
GO:0072749	CHEBI:23527
GO:0072750	CHEBI:52646
GO:0072751	CHEBI:156132
GO:0072752	CHEBI:9168
GO:0072753	CHEBI:57925
GO:0072754	CHEBI:47600
GO:0072756	CHEBI:34905
GO:0072757	CHEBI:27656
GO:0080003	CHEBI:52317
GO:0080021	CHEBI:16150
GO:0080024	CHEBI:143274
GO:0080025	CHEBI:57923
GO:0080026	CHEBI:143274
GO:0080028	CHEBI:18379
GO:0080033	CHEBI:16301
GO:0080035	CHEBI:8454
GO:0080051	CHEBI:23417
GO:0080052	CHEBI:27570
GO:0080053	CHEBI:28044
GO:0080088	CHEBI:61233
GO:0080094	CHEBI:58429
GO:0080121	CHEBI:456215
GO:0080122	CHEBI:456215
GO:0080139	CHEBI:33118
GO:0080144	CHEBI:35238
GO:0080145	CHEBI:35237
GO:0080160	CHEBI:15075
GO:0080168	CHEBI:62071
GO:0080170	CHEBI:16240
GO:0080179	CHEBI:19062
GO:0080180	CHEBI:19702
GO:0080184	CHEBI:26004
GO:0086087	CHEBI:29103
GO:0086089	CHEBI:29103
GO:0086090	CHEBI:29103
GO:0089703	CHEBI:29991
GO:0089704	CHEBI:29985
GO:0089706	CHEBI:46911
GO:0089707	CHEBI:32551
GO:0089708	CHEBI:57595
GO:0089709	CHEBI:57595
GO:0089718	CHEBI:35238
GO:0089721	CHEBI:58702
GO:0089722	CHEBI:58702
GO:0090119	CHEBI:16113
GO:0090120	CHEBI:16113
GO:0090156	CHEBI:26739
GO:0090304	CHEBI:33696
GO:0090345	CHEBI:17792
GO:0090346	CHEBI:37143
GO:0090374	CHEBI:25676
GO:0090407	CHEBI:25710
GO:0090410	CHEBI:15792
GO:0090411	CHEBI:22921
GO:0090414	CHEBI:36264
GO:0090416	CHEBI:32544
GO:0090417	CHEBI:18123
GO:0090422	CHEBI:58937
GO:0090431	CHEBI:65331
GO:0090440	CHEBI:62071
GO:0090448	CHEBI:15378;CHEBI:24279
GO:0090452	CHEBI:49713
GO:0090453	CHEBI:35391
GO:0090454	CHEBI:14321
GO:0090455	CHEBI:46912
GO:0090459	CHEBI:35391
GO:0090460	CHEBI:26986
GO:0090461	CHEBI:14321
GO:0090462	CHEBI:46912
GO:0090463	CHEBI:32564
GO:0090464	CHEBI:27570
GO:0090465	CHEBI:32696
GO:0090480	CHEBI:64711
GO:0090481	CHEBI:61109
GO:0090493	CHEBI:33567
GO:0090494	CHEBI:59905
GO:0090513	CHEBI:57595
GO:0090514	CHEBI:58315
GO:0090515	CHEBI:29985
GO:0090516	CHEBI:33384
GO:0090517	CHEBI:32551
GO:0090518	CHEBI:32682
GO:0090538	CHEBI:38579
GO:0090539	CHEBI:38579
GO:0090554	CHEBI:64482
GO:0090555	CHEBI:57613
GO:0090556	CHEBI:57262
GO:0090686	CHEBI:23906;CHEBI:17750
GO:0090731	CHEBI:39027
GO:0093001	CHEBI:18154
GO:0097001	CHEBI:17761
GO:0097040	CHEBI:59240
GO:0097041	CHEBI:59237
GO:0097054	CHEBI:29985
GO:0097055	CHEBI:58145
GO:0097063	CHEBI:48775
GO:0097068	CHEBI:58448
GO:0097069	CHEBI:305790
GO:0097077	CHEBI:23378
GO:0097079	CHEBI:15378;CHEBI:18212
GO:0097080	CHEBI:18212
GO:0097089	CHEBI:62499
GO:0097093	CHEBI:62547
GO:0097160	CHEBI:53156
GO:0097171	CHEBI:61506
GO:0097172	CHEBI:47978
GO:0097173	CHEBI:47978
GO:0097175	CHEBI:58690
GO:0097176	CHEBI:37407
GO:0097184	CHEBI:40910
GO:0097185	CHEBI:40910
GO:0097216	CHEBI:77828
GO:0097238	CHEBI:17158
GO:0097243	CHEBI:47916
GO:0097244	CHEBI:5078
GO:0097245	CHEBI:72010
GO:0097246	CHEBI:23053
GO:0097247	CHEBI:4806
GO:0097251	CHEBI:57461
GO:0097253	CHEBI:10983
GO:0097272	CHEBI:28938
GO:0097275	CHEBI:28938
GO:0097287	CHEBI:45075
GO:0097288	CHEBI:45075
GO:0097292	CHEBI:57464
GO:0097293	CHEBI:57464
GO:0097295	CHEBI:58097
GO:0097305	CHEBI:30879
GO:0097306	CHEBI:30879
GO:0097307	CHEBI:28600
GO:0097308	CHEBI:28600
GO:0097315	CHEBI:506227
GO:0097316	CHEBI:506227
GO:0097328	CHEBI:31355
GO:0097330	CHEBI:60761
GO:0097331	CHEBI:28680
GO:0097333	CHEBI:7735
GO:0097334	CHEBI:8028
GO:0097335	CHEBI:8707
GO:0097336	CHEBI:8871
GO:0097337	CHEBI:10119
GO:0097338	CHEBI:3766
GO:0097339	CHEBI:29805
GO:0097367	CHEBI:63299
GO:0097401	CHEBI:15378
GO:0097403	CHEBI:16634
GO:0097430	CHEBI:23378
GO:0097434	CHEBI:15378;CHEBI:30031
GO:0097553	CHEBI:29108
GO:0097604	CHEBI:23906
GO:0097623	CHEBI:29103
GO:0097624	CHEBI:58439
GO:0097626	CHEBI:32682
GO:0097638	CHEBI:32682
GO:0097639	CHEBI:32551
GO:0097640	CHEBI:46911
GO:0097716	CHEBI:23378
GO:0097717	CHEBI:23378
GO:0098655	CHEBI:23906
GO:0098656	CHEBI:23905
GO:0098657	CHEBI:24431
GO:0098658	CHEBI:24834
GO:0098659	CHEBI:36915
GO:0098702	CHEBI:16708
GO:0098703	CHEBI:29108
GO:0098704	CHEBI:16646
GO:0098705	CHEBI:23378
GO:0098706	CHEBI:24875
GO:0098708	CHEBI:4167
GO:0098709	CHEBI:57925
GO:0098710	CHEBI:16235
GO:0098711	CHEBI:24875
GO:0098712	CHEBI:29985
GO:0098714	CHEBI:15595
GO:0098715	CHEBI:15792
GO:0098716	CHEBI:25516
GO:0098717	CHEBI:16454
GO:0098718	CHEBI:35243
GO:0098719	CHEBI:29101
GO:0098720	CHEBI:30031
GO:0098721	CHEBI:17568
